final_action,signal_date,trade_date,stock_id,stock_name,source,bucket,strategy_type,score,entry_type,execution_flag,allowed,close,suggested_amount,target_weight,priority,reason,system_note,opportunity_score,opportunity_rank,top_opportunity,liquidity_level,liquidity_tag,liquidity_score,volume,turnover,chip_score,chip_label,chip_display,chip_reason,chip_hint,chip_valid_count,chip_missing,chip_confidence,section_opportunity_rank,section_top_opportunity,stock_name_chip_src,foreign_net_buy,trust_net_buy,dealer_net_buy,inst_net_buy,inst_buy_days,inst_valid,margin_balance,short_balance,margin_balance_change,short_balance_change,margin_valid,chip_market,behavior_hint,behavior_confidence,behavior_action_hint,updated_at,refresh_mode,date,name,market,open,high,low,ret1,mom3,mom5,mom10,mom20,mom60,ma5,ma10,ma20,ma60,vol20,vol_ma5,vol_ma20,volume_ratio,vol_dry_ratio,high_20,low_20,high_60,low_60,range_20,ma_max,ma_min,ma_converge_pct,ma20_slope,kd_k,kd_d,kd_cross,macd_diff,macd_signal,macd_hist,macd_cross,obv_proxy,obv_mom5,obv_up_count_3,low_non_down_count_3,obv_up_count_5,low_non_down_count_5,obv_up_count_10,low_non_down_count_10,history_count,has_60d_history,ma5_label,ma10_label,ma20_label,ma5_status,ma10_status,ma20_status,kbar_type,k_bar_type,k_structure,kline_structure,tech_reason,kbar_reason,tech_decision_hint,strategy_name,entry_score,action,action_label,action_sub,note,engine,upper_shadow_ratio,body_ratio,close_position,fake_score,fake_flags,fake_risk_level,fake_risk_tag,ignition_phase,fake_filter_pass,ignition_hint_zh,fake_reason_zh,operation_advice_zh,evolution_phase,promote_label,evolution_score,evolution_priority,market_regime,price_tier,ref_price,suggested_shares,estimated_total_cost,position_action,position_reason,position_hint,take_profit_hint,risk_flag,avg_price,shares,lots,pnl_pct,price_source,chip_source,position_source
TEST,2026-05-05,2026-05-06,3498,陽程,ENTRY,ALPHA,ALPHA,58.0,BREAK,BLOCK,False,96.4,30000.0,0.03,3,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性,BLOCK：同股已由高優先桶接管｜全清單 TOP2：優先觀察發動機會｜試單清單 TOP2：本區最可能發動,130.16,2,TOP2,HIGH,高流動性,95.02,7723983.0,744591961200.0,85.0,🔥 高度集中,85（🔥 高度集中）,三大法人買超｜投信買超｜融資融券資料有限,籌碼偏集中但資料有限，可搭配技術面確認，不宜單獨重倉。,1,部分籌碼資料有限,📉 低信心,2,試單TOP2,陽程,51938.0,114920.0,62982.0,229840.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX,🚀 主力拉升（趨勢延續）,高,可續抱；若是試單，可觀察是否進入加碼條件。,2026-05-05 13:39:06,behavior_interpretation,2026-05-05,陽程,TPEX,92.0,96.4,89.0,0.0,0.0,0.0,0.1004566401731001,0.3370319284347964,0.945509616232211,96.4,91.93999984741212,87.72499946594239,70.60666683197022,0.0670547676035286,7723983.0,5792585.1,1.33342589994923,1.33342589994923,96.4,74.30000305175781,96.4,46.900001525878906,0.2292530803735782,96.4,87.72499946594239,0.0899896320950998,0.0740740695409735,96.11027070565878,88.00590096046324,0,6.35031162864091,5.864652796577088,0.4856588320638213,0,271183662.0,0.0,0.0,3.0,0.0,5.0,1.0,8.0,2754,True,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,多頭排列,多頭排列,MA5：貼近｜→ 盤整｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：多頭排列,K棒型態：突破長紅K｜K線結構：多頭排列,依原策略執行，技術欄位用於確認節奏與風險。,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,CORE,,,,,,,,,,,,,TEST→ALPHA,試單轉強勢,134.0,1.0,RANGE,50-100,96.5,310.89,30045.0,,,,,,,,,,,,
TEST,2026-05-05,2026-05-06,5443,均豪,ENTRY,CORE,CORE,80.0,WAIT,BLOCK,False,137.5,12000.0,0.012,3,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,BLOCK：超出本市場狀態可執行名額｜大盤中性 ：BUY 降級 TEST，控制追高,129.48,,,HIGH,高流動性,98.51,28022670.0,3853117125000.0,85.0,🔥 高度集中,85（🔥 高度集中）,三大法人買超｜投信買超｜融資融券資料有限,籌碼偏集中但資料有限，可搭配技術面確認，不宜單獨重倉。,1,部分籌碼資料有限,📉 低信心,39.0,,均豪,253673.0,647867.0,394194.0,1295734.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX,⚪ 行為中性（依策略判斷）,中低,目前訊號不夠明確，依原策略與風控執行。,2026-05-05 13:39:06,behavior_interpretation,2026-05-05,均豪,TPEX,133.5,142.0,128.0,0.0,0.0,0.0,0.160337552742616,0.3613861386138615,0.4565677730662496,137.5,131.0,123.275,104.29500020345051,0.0494487361524565,28022670.0,17528851.6,1.5986597775749325,1.5986597775749325,142.0,103.5,142.0,83.0,0.2799999999979636,137.5,123.275,0.103454545453793,0.0811699694565174,84.71659337544878,80.3439038617964,0,9.07925232976443,7.780880465231016,1.2983718645334132,0,2332345430.0,0.0,0.0,3.0,0.0,5.0,3.0,9.0,2754,True,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,一般K棒,一般K棒,多頭排列,多頭排列,MA5：貼近｜→ 盤整｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：一般K棒｜K線：多頭排列,K棒型態：一般K棒｜K線結構：多頭排列,依原策略執行，技術欄位用於確認節奏與風險。,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,CORE,,,,,,,,,,,,,TEST→ALPHA,試單轉強勢,124.0,1.0,RANGE,100-300,137.64,87.19,12018.0,,,,,,,,,,,,
TEST,2026-05-05,2026-05-06,3317,尼克森,ENTRY,ALPHA,ALPHA,58.0,BREAK,BLOCK,False,58.9,30000.0,0.03,3,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性,BLOCK：同股已由高優先桶接管｜全清單 TOP3：優先觀察發動機會｜試單清單 TOP3：本區最可能發動,128.7,3,TOP3,HIGH,高流動性,90.85,4549833.0,267985163700.0,79.04,🟢 偏集中,79（🟢 偏集中）,三大法人買超｜投信買超｜融資融券資料有限,籌碼偏集中但資料有限，可搭配技術面確認，不宜單獨重倉。,1,部分籌碼資料有限,📉 低信心,3,試單TOP3,,13633.0,11041.0,-2592.0,22082.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX,🚀 主力拉升（趨勢延續）,高,可續抱；若是試單，可觀察是否進入加碼條件。,2026-05-05 13:39:06,behavior_interpretation,2026-05-05,尼克森,TPEX,56.0,59.0,55.8,0.0,0.0,0.0,0.0988806282977383,0.17564873840115,0.1348747257864855,58.9,57.39000022888183,54.63999961853027,50.20333329518636,0.0323881438978456,4549833.0,3196711.75,1.4232853493906663,1.4232853493906663,59.0,49.70000076293945,59.0,43.5,0.1578947238862929,58.9,54.63999961853027,0.0723259827062377,0.0414065860862526,96.68757456223514,91.39661579310128,0,2.6083178578268047,2.234808385187234,0.3735094726395709,0,1554120024.0,0.0,0.0,3.0,0.0,5.0,3.0,8.0,2754,True,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理收斂,整理收斂,MA5：貼近｜→ 盤整｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理收斂,K棒型態：突破長紅K｜K線結構：整理收斂,均線收斂整理中，等待突破或跌破確認。,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,CORE,0.031250000000000416,0.9062499999999988,0.9687499999999996,0.0,,低,✅ 起漲乾淨,強起漲：乾淨啟動,PASS,強起漲：量能、均線與動能同步，假突破痕跡低；可列入優先試單，但仍不建議重倉。,假起漲檢查：未見明顯騙線痕跡,操作建議：可優先列入起漲觀察，若要進場僅用小倉試單；隔日站穩再加碼。,TEST→ALPHA,試單轉強勢,134.0,1.0,RANGE,50-100,58.96,508.83,30045.0,,,,,,,,,,,,
TEST,2026-05-05,2026-05-06,3526,凡甲,ENTRY,ALPHA,ALPHA,58.0,BREAK,BLOCK,False,363.0,30000.0,0.03,3,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性,BLOCK：同股已由高優先桶接管｜全清單 TOP4：優先觀察發動機會｜試單清單 TOP4：本區最可能發動,128.66,4,TOP4,HIGH,高流動性,90.73,2318517.0,841621671000.0,85.0,🔥 高度集中,85（🔥 高度集中）,三大法人買超｜投信買超｜融資融券資料有限,籌碼偏集中但資料有限，可搭配技術面確認，不宜單獨重倉。,1,部分籌碼資料有限,📉 低信心,4,試單TOP4,凡甲,75473.0,55459.0,-25042.0,105890.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX,🚀 主力拉升（趨勢延續）,高,可續抱；若是試單，可觀察是否進入加碼條件。,2026-05-05 13:39:06,behavior_interpretation,2026-05-05,凡甲,TPEX,350.0,363.0,350.0,0.0,0.0,0.0,0.3272394881170017,0.2474226804123711,0.4404761904761904,363.0,335.4,309.55,290.09166666666664,0.0811627045354786,2318517.0,1272565.1,1.821924080740544,1.821924080740544,363.0,263.0,363.0,246.0,0.2754820936631529,363.0,309.55,0.1472451790629552,0.0716634931622929,95.66721651909408,85.9452511743529,0,21.720463925646698,13.621847583945687,8.09861634170101,0,385989700.0,0.0,0.0,3.0,0.0,5.0,3.0,9.0,2754,True,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,多頭排列,多頭排列,MA5：貼近｜→ 盤整｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：多頭排列,K棒型態：突破長紅K｜K線結構：多頭排列,依原策略執行，技術欄位用於確認節奏與風險。,CORE Early Entry,90.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,CORE,,,,,,,,,,,,,TEST→ALPHA,試單轉強勢,134.0,1.0,RANGE,300-500,363.36,82.56,30045.0,,,,,,,,,,,,
TEST,2026-05-05,2026-05-06,3580,友威科,ENTRY,ALPHA,ALPHA,58.0,BREAK,BLOCK,False,94.4,30000.0,0.03,3,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性,BLOCK：同股已由高優先桶接管,128.2,,,HIGH,高流動性,89.42,3063026.0,289149654400.0,75.79,🟢 偏集中,76（🟢 偏集中）,三大法人買超｜投信買超｜融資融券資料有限,籌碼偏集中但資料有限，可搭配技術面確認，不宜單獨重倉。,1,部分籌碼資料有限,📉 低信心,78.0,,友威科,7616.0,7788.0,172.0,15576.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX,🚀 主力拉升（趨勢延續）,高,可續抱；若是試單，可觀察是否進入加碼條件。,2026-05-05 13:39:06,behavior_interpretation,2026-05-05,友威科,TPEX,90.0,94.4,87.8,0.0,0.0,0.0,0.1470230437371016,0.3147631753156157,0.3760933250692679,94.4,89.99999969482423,85.92499984741212,74.71833376566569,0.0500869154155611,3063026.0,2231576.1,1.3725841570000676,1.3725841570000676,94.4,72.0,94.4,61.79999923706055,0.2372881355907067,94.4,85.92499984741212,0.0897775439883273,0.0751376367537972,96.54823331626542,89.16044106632269,0,5.49265188485235,4.695896334047611,0.7967555508047388,0,387737760.0,0.0,0.0,3.0,0.0,5.0,2.0,9.0,2754,True,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,多頭排列,多頭排列,MA5：貼近｜→ 盤整｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：多頭排列,K棒型態：突破長紅K｜K線結構：多頭排列,依原策略執行，技術欄位用於確認節奏與風險。,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,CORE,0.0,0.6666666666666666,1.0,0.0,,低,✅ 起漲乾淨,強起漲：乾淨啟動,PASS,強起漲：量能、均線與動能同步，假突破痕跡低；可列入優先試單，但仍不建議重倉。,假起漲檢查：未見明顯騙線痕跡,操作建議：可優先列入起漲觀察，若要進場僅用小倉試單；隔日站穩再加碼。,TEST→ALPHA,試單轉強勢,134.0,1.0,RANGE,50-100,94.49,317.48,30045.0,,,,,,,,,,,,
TEST,2026-05-05,2026-05-06,2061,風青,ENTRY,CORE,CORE,80.0,BREAK,TOP,True,19.6,20000,0.02,3,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,TOP + timing 合格：允許分批,128.15,,,HIGH,高流動性,69.57,891581.0,17474987600.0,50.0,🟡 普通,50（🟡 普通）,法人中性｜融資融券資料有限,籌碼普通或資料有限，需搭配技術面確認。,1,部分籌碼資料有限,📉 低信心,73.0,,風青,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX,⚪ 行為中性（依策略判斷）,中低,目前訊號不夠明確，依原策略與風控執行。,2026-05-05 13:39:06,behavior_interpretation,2026-05-05,風青,TPEX,19.65,19.9,19.25,0.0,0.0,0.0,0.23270443209053,0.1597633397878464,0.1168091653594174,19.6,18.545000095367435,17.44250017166138,17.563333450953166,0.0431356736058777,891581.0,455493.6,1.957395230141539,1.957395230141539,19.9,15.0,20.549999237060547,15.0,0.2499999999872448,19.6,17.44250017166138,0.1100765218483951,0.0446174530654619,90.80836709544737,82.92742481903495,0,0.7330203540457987,0.3613399873689968,0.3716803666768018,0,48454551.0,0.0,0.0,3.0,0.0,5.0,2.0,8.0,2754,True,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,十字K／猶豫,十字K／猶豫,多頭排列,多頭排列,MA5：貼近｜→ 盤整｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：十字K／猶豫｜K線：多頭排列,K棒型態：十字K／猶豫｜K線結構：多頭排列,依原策略執行，技術欄位用於確認節奏與風險。,CORE Early Entry,88.0,TEST,試單,低量試單,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,CORE,0.38461538461538547,0.07692307692307272,0.5384615384615419,1.0,實體不足,低,✅ 起漲乾淨,強起漲：乾淨啟動,PASS,強起漲：量能、均線與動能同步，假突破痕跡低；可列入優先試單，但仍不建議重倉。,假起漲檢查：實體不足,操作建議：可優先列入起漲觀察，若要進場僅用小倉試單；隔日站穩再加碼。,,,,,RANGE,50以下,19.62,254.85,5007.5,,,,,,,,,,,,
TEST,2026-05-05,2026-05-06,2883,凱基金,ENTRY,PRE,PRE,86.0,WAIT,BLOCK,False,21.4,0.0,0.0,3,波動壓縮 | 安靜吸籌 | 均線收斂 | 放量吸收 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額｜大盤中性 ：BUY 降級 TEST，控制追高,128.05,,,HIGH,高流動性,96.44,81104455.0,1735635337000.0,25.0,⚠️ 分散,25（⚠️ 分散）,三大法人賣超｜融資融券資料有限,籌碼偏弱且資料有限，避免重倉追高。,1,部分籌碼資料有限,📉 低信心,,,開發金,-157000.0,0.0,0.0,-157000.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE,🟡 洗盤吸籌／整理換手（結構未壞）,中高,不急追；等放量突破或站穩 MA10 / MA20 再提高權重。,2026-05-05 13:39:06,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST,2026-05-05,2026-05-06,6246,臺龍,ENTRY,CORE,CORE,80.0,BREAK,WATCH,False,18.0,5000.0,0.005,3,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,WATCH：保留觀察，不下單,127.47,,,HIGH,高流動性,67.91,842675.0,15168150000.0,50.0,🟡 普通,50（🟡 普通）,法人中性｜融資融券資料有限,籌碼普通或資料有限，需搭配技術面確認。,1,部分籌碼資料有限,📉 低信心,12.0,,臺龍,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX,⚪ 盤整觀望（等待方向）,中低,先觀察，不急進場；等突破、量能或均線方向出現。,2026-05-05 13:39:06,behavior_interpretation,2026-05-05,臺龍,TPEX,17.0,18.0,17.0,0.0,0.0,0.0,0.1076923076923077,0.0588235294117647,0.2857142857142858,18.0,17.32499990463257,16.932499980926515,15.37833333015442,0.0403784783887678,842675.0,326981.85,2.5771308101657557,2.5771308101657557,18.0,15.300000190734863,18.0,12.399999618530272,0.1499999893952853,18.0,16.932499980926515,0.0593055566118988,0.0184962394531139,95.65298228781324,86.05116581602056,0,0.5792259662379884,0.4773405347669631,0.1018854314710253,0,31554094.0,0.0,0.0,3.0,0.0,5.0,2.0,8.0,2754,True,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,突破長紅K,突破長紅K,整理收斂,整理收斂,MA5：貼近｜→ 盤整｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：突破長紅K｜K線：整理收斂,K棒型態：突破長紅K｜K線結構：整理收斂,均線收斂整理中，等待突破或跌破確認。,CORE Early Entry,88.0,TEST,試單,低量試單,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,CORE,0.0,1.0,1.0,0.0,,低,✅ 起漲乾淨,強起漲：乾淨啟動,PASS,強起漲：量能、均線與動能同步，假突破痕跡低；可列入優先試單，但仍不建議重倉。,假起漲檢查：未見明顯騙線痕跡,操作建議：可優先列入起漲觀察，若要進場僅用小倉試單；隔日站穩再加碼。,IGNITION→TEST,起漲轉試單,155.0,3.0,RANGE,50以下,18.02,277.5,5007.5,,,,,,,,,,,,
TEST,2026-05-05,2026-05-06,6903,巨漢,ENTRY,CORE,CORE,80.0,WAIT,BLOCK,False,408.0,12000.0,0.012,3,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,BLOCK：超出本市場狀態可執行名額｜大盤中性 ：BUY 降級 TEST，控制追高,127.06,,,HIGH,高流動性,91.59,2449223.0,999282984000.0,85.0,🔥 高度集中,85（🔥 高度集中）,三大法人買超｜投信買超｜融資融券資料有限,籌碼偏集中但資料有限，可搭配技術面確認，不宜單獨重倉。,1,部分籌碼資料有限,📉 低信心,55.0,,巨漢,8784.0,71337.0,60794.0,140915.0,1.0,1,0.0,0.0,0.0,0.0,0,TPEX,⚪ 行為中性（依策略判斷）,中低,目前訊號不夠明確，依原策略與風控執行。,2026-05-05 13:39:06,behavior_interpretation,2026-05-05,巨漢,TPEX,427.0,449.0,403.5,0.0,0.0,0.0,0.0488431876606683,0.3600000000000001,0.5513307984790874,408.0,401.1,390.75,320.7916666666667,0.0389401294831501,2449223.0,2033732.0,1.2042997799120037,1.2042997799120037,449.0,306.0,449.0,228.0,0.3504901960775723,408.0,390.75,0.0422794117646022,0.0845129059115056,49.208900270774464,49.52154147644967,0,23.564494551199346,24.666774897138836,-1.1022803459394872,0,46720392.0,0.0,0.0,3.0,0.0,5.0,3.0,9.0,918,True,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,上影壓力K,上影壓力K,高檔出貨疑慮,高檔出貨疑慮,MA5：貼近｜→ 盤整｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：上影壓力K｜K線：高檔出貨疑慮,K棒型態：上影壓力K｜K線結構：高檔出貨疑慮,均線收斂整理中，等待突破或跌破確認。,CORE Early Entry,96.0,BUY,買進,早期卡位,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,CORE,,,,,,,,,,,,,ALPHA→CORE,強勢轉核心,106.0,2.0,RANGE,300-500,408.41,29.38,12018.0,,,,,,,,,,,,
TEST,2026-05-05,2026-05-06,2801,彰銀,ENTRY,PRE,PRE,86.0,WAIT,BLOCK,False,20.8,0.0,0.0,3,波動壓縮 | 安靜吸籌 | 均線收斂 | 放量吸收 | 接近突破 | 結構尚可,BLOCK：超出本市場狀態可執行名額｜大盤中性 ：BUY 降級 TEST，控制追高,127.05,,,HIGH,高流動性,93.56,38270574.0,796027939200.0,15.0,❌ 極度分散,15（❌ 極度分散）,三大法人賣超｜投信賣超｜融資融券資料有限,籌碼偏弱且資料有限，避免重倉追高。,1,部分籌碼資料有限,📉 低信心,,,彰銀,-4608289.0,-38122.0,329000.0,-4317411.0,0.0,1,0.0,0.0,0.0,0.0,0,TWSE,🟡 洗盤吸籌／整理換手（結構未壞）,中高,不急追；等放量突破或站穩 MA10 / MA20 再提高權重。,2026-05-05 13:39:06,behavior_interpretation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,MA5：依試單節奏判斷,MA10：依試單節奏判斷,MA20：依試單節奏判斷,突破確認K,,整理後轉強,整理後轉強,MA5：依試單節奏判斷｜MA10：依試單節奏判斷｜MA20：依試單節奏判斷｜K棒：突破確認K｜K線：整理後轉強,K棒型態：突破確認K｜K線結構：整理後轉強,依原策略執行，技術欄位用於確認節奏與風險。,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEST,2026-05-05,2026-05-06,6015,宏遠證,ENTRY,ALPHA,ALPHA,58.0,BREAK,BLOCK,False,14.65,5000.0,0.005,3,ALPHA高流動性強勢延續｜成交量/成交金額優先｜突破/趨勢確認｜高流動性,BLOCK：同股已由高優先桶接管,126.31,,,HIGH,高流動性,84.04,3965823.0,58099306950.0,50.0,🟡 普通,50（🟡 普通）,法人中性｜融資融券資料有限,籌碼普通或資料有限，需搭配技術面確認。,1,部分籌碼資料有限,📉 低信心,54.0,,宏遠證,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX,🚀 主力拉升（趨勢延續）,高,可續抱；若是試單，可觀察是否進入加碼條件。,2026-05-05 13:39:06,behavior_interpretation,2026-05-05,宏遠證,TPEX,14.5,14.8,14.45,0.0,0.0,0.0,0.1015037436018673,0.1015037436018673,0.1312741479361714,14.65,14.274999980926514,13.800000038146973,13.660000050862632,0.0216421915170508,3965823.0,2639625.25,1.5024189513265185,1.5024189513265185,14.8,12.949999809265137,15.5,12.399999618530272,0.1262798764920535,14.65,13.800000038146973,0.0580204752078503,0.0258316290061829,89.43195894076368,83.68715289179289,0,0.3371650035244862,0.2091042081420345,0.1280607953824517,0,900565070.0,0.0,0.0,3.0,0.0,5.0,3.0,9.0,2754,True,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,一般K棒,一般K棒,整理收斂,整理收斂,MA5：貼近｜→ 盤整｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：一般K棒｜K線：整理收斂,K棒型態：一般K棒｜K線結構：整理收斂,均線收斂整理中，等待突破或跌破確認。,CORE Early Entry,88.0,TEST,試單,低量試單,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,CORE,0.4285714285714278,0.4285714285714278,0.5714285714285722,0.0,,低,✅ 起漲乾淨,強起漲：乾淨啟動,PASS,強起漲：量能、均線與動能同步，假突破痕跡低；可列入優先試單，但仍不建議重倉。,假起漲檢查：未見明顯騙線痕跡,操作建議：可優先列入起漲觀察，若要進場僅用小倉試單；隔日站穩再加碼。,TEST→ALPHA,試單轉強勢,124.0,1.0,RANGE,50以下,14.66,340.96,5007.5,,,,,,,,,,,,
TEST,2026-05-05,2026-05-06,6015,宏遠證,ENTRY,PRE,PRE,70.0,BREAK,BLOCK,False,14.65,5000.0,0.005,3,波動壓縮 | 安靜吸籌 | 放量吸收 | 接近突破 | 結構尚可,BLOCK：同股已由高優先桶接管,124.91,,,HIGH,高流動性,84.04,3965823.0,58099306950.0,50.0,🟡 普通,50（🟡 普通）,法人中性｜融資融券資料有限,籌碼普通或資料有限，需搭配技術面確認。,1,部分籌碼資料有限,📉 低信心,54.0,,宏遠證,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0,TPEX,🟡 洗盤吸籌／整理換手（結構未壞）,中高,不急追；等放量突破或站穩 MA10 / MA20 再提高權重。,2026-05-05 13:39:06,behavior_interpretation,2026-05-05,宏遠證,TPEX,14.5,14.8,14.45,0.0,0.0,0.0,0.1015037436018673,0.1015037436018673,0.1312741479361714,14.65,14.274999980926514,13.800000038146973,13.660000050862632,0.0216421915170508,3965823.0,2639625.25,1.5024189513265185,1.5024189513265185,14.8,12.949999809265137,15.5,12.399999618530272,0.1262798764920535,14.65,13.800000038146973,0.0580204752078503,0.0258316290061829,89.43195894076368,83.68715289179289,0,0.3371650035244862,0.2091042081420345,0.1280607953824517,0,900565070.0,0.0,0.0,3.0,0.0,5.0,3.0,9.0,2754,True,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,MA5：貼近｜→ 盤整,MA10：站上｜↑ 強勢,MA20：站上｜↑ 強勢,一般K棒,一般K棒,整理收斂,整理收斂,MA5：貼近｜→ 盤整｜MA10：站上｜↑ 強勢｜MA20：站上｜↑ 強勢｜K棒：一般K棒｜K線：整理收斂,K棒型態：一般K棒｜K線結構：整理收斂,均線收斂整理中，等待突破或跌破確認。,CORE Early Entry,88.0,TEST,試單,低量試單,CORE早期卡位｜剛轉強｜靠近MA20｜量能回溫｜高流動性,CORE,0.4285714285714278,0.4285714285714278,0.5714285714285722,0.0,,低,✅ 起漲乾淨,強起漲：乾淨啟動,PASS,強起漲：量能、均線與動能同步，假突破痕跡低；可列入優先試單，但仍不建議重倉。,假起漲檢查：未見明顯騙線痕跡,操作建議：可優先列入起漲觀察，若要進場僅用小倉試單；隔日站穩再加碼。,TEST→ALPHA,試單轉強勢,124.0,1.0,RANGE,50以下,14.66,340.96,5007.5,,,,,,,,,,,,
